Customer Id,ZIP_CODE,FRE,MON,CC_CARD,AVRG,PSWEATERS,PKNIT_TOPS,PKNIT_DRES,PBLOUSES,PJACKETS,PCAR_PNTS,PCAS_PNTS,PSHIRTS,PDRESSES,PSUITS,POUTERWEAR,PJEWELRY,PFASHION,PLEGWEAR,PCOLLSPND,GMP,PROMOS,DAYS,MARKDOWN,CLUSTYPE,PERCRET,ln days between purchases,ln lifetime ave time betw visits
9.95564E+12,71203,18,1192.4,1,66.24,0.05,0.01,0,0.09,0.21,0.09,0.06,0.05,0.07,0.05,0,0,0.05,0.02,0.06,0.51,23,442,0.17,18,0.24,3.2,2.33
9.95564E+12,71270,2,165.99,0,82.99,0.34,0.03,0,0,0,0,0.29,0.2,0,0,0,0,0.12,0,0,0.68,9,626,0.05,10,0,5.75,4.36
9.95564E+12,71238,1,69.98,0,69.98,0,0,0,0,0.57,0,0,0.42,0,0,0,0,0,0,0,0.44,0,283,0,38,0,5.65,5.65
9.95564E+12,71291,5,145.97,0,29.19,0,0,0,0,0.15,0,0,0,0,0.35,0,0.01,0.12,0.01,0,0.32,3,271,0.41,10,0.49,3.99,3.99
9.95564E+12,77433,4,84,0,21,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0.65,7,270,0,11,1.71,4.21,3.99
9.95564E+12,71203,2,148.97,0,74.48,0.1,0.12,0.52,0.25,0,0,0,0,0,0,0,0,0,0,0,0.45,0,61,0.28,23,0,3.42,2.16
9.95564E+12,71241,1,156,0,156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.72,10,649,0.2,42,0,6.48,5.38
9.95564E+12,71203,1,88,0,88,0,0,0,0.32,0,0.67,0,0,0,0,0,0,0,0,0.67,0.67,4,264,0,25,0,5.58,4.88
9.95564E+12,71201,4,194.44,0,48.61,0,0.25,0.07,0.17,0,0.04,0.1,0.17,0,0,0,0.06,0.07,0.02,0,0.5,14,654,0.21,8,0,5.1,4.29
9.95564E+12,71203,6,109.97,0,18.32,-0.13,0,0.11,0.33,0,0.36,0,0,0,0,0,0,0,0,0.36,0.47,7,375,0.28,18,0.47,4.14,3.09
9.95564E+12,71270,21,2153.68,1,102.55,0.2,0.01,0.03,0.08,-0.02,0.05,0.1,-0.01,0.05,0.02,0,0,0.01,0,-0.04,0.55,20,702,0.26,4,0.86,3.51,2.56
9.95564E+12,71201,4,814.75,0,203.68,0.06,0,0,0.22,0.35,0.21,0,0.1,0,0,0,0,0.03,0,0.21,0.64,16,656,0.16,8,0,5.1,4.54
9.95564E+12,71291,2,226.97,0,113.48,0.08,0,0,0.12,0.47,0.3,0,0,0,0,0,0,0,0,0,0.56,13,598,0.16,10,0,5.7,4.6
9.95564E+12,71203,11,1075.58,1,97.78,0.13,0.01,0.08,0.06,0.11,0.11,0.06,0.03,0.06,0,0.03,0.02,0.04,0,0,0.49,16,677,0.22,10,0.26,4.12,3.05
9.95564E+12,71291,8,475.74,0,59.46,0.08,0,0,0.08,0.25,0.29,0.04,0.09,0,0,0,0,-0.01,0,0.37,0.61,19,513,0.18,18,0.17,4.16,3.68
9.95564E+12,71225,11,856.67,1,77.87,0.13,0,0.08,0.17,0.04,0.28,0,0.07,0,0.12,0,0.01,0.01,0,0.11,0.56,17,607,0.19,42,0.04,4.01,3.04
9.95564E+12,71280,4,722.19,1,180.54,0.38,0.02,0,0.04,0,0,0,0.25,0.27,0,0,0.01,0,0,0,0.54,19,471,0.18,16,0,4.77,4.55
9.95564E+12,71291,12,2274.76,1,189.56,0.09,0.01,0.01,0.06,0.13,0.13,0.01,0.02,0.03,0,0.03,0.01,0.06,0.01,0.01,0.61,26,694,0.15,7,0.56,4.06,3.11
9.95564E+12,71201,1,353,0,353,0,0,0,0,0.66,0,0,0.33,0,0,0,0,0,0,0,0.7,1,627,0,15,0,6.44,5.34
9.95564E+12,71202,9,368.75,1,40.97,0,0,0,0,0.38,0.12,0,0.11,0.16,-0.22,0,0.05,0.06,0,0.29,0.52,22,697,0.24,43,0.45,4.35,3.08
9.95564E+12,71378,1,103,0,103,0,0,0,0.52,0,0,0,0.47,0,0,0,0,0,0,0,0.74,5,188,0,14,0,5.24,5.24
9.95564E+12,71360,2,206.99,1,103.49,0.21,0,0.07,0,0.47,0,0,0.23,0,0,0,0,0,0,0.71,0.69,9,516,0,15,0,5.55,4.86
9.95564E+12,71360,5,578.44,0,115.68,0.32,0,0,0,0,0,0.23,0.15,0.28,0,0,0,0,0,0,0.57,7,153,0.1,6,0,3.42,2.14
9.95564E+12,71301,2,99.97,0,49.98,0,0.15,0.44,0,0,0,0,0.4,0,0,0,0,0,0,0,0.6,4,335,0.19,20,0,5.12,5.12
9.95564E+12,71303,1,142,1,142,0,0,0,0.29,0,0.38,0,0.32,0,0,0,0,0,0,0,0.65,18,504,0.14,3,0,6.22,4.43
9.95564E+12,71473,3,360.22,0,120.07,0.17,0.04,0,0.18,0,0,0,0.13,0,0.24,0,0,0.2,0,0.13,0.59,18,537,0.2,38,0,5.19,4.34
9.95564E+12,71449,2,256,0,128,0,0,0,0.2,0.42,0,0,0,0.32,0,0,0,0,0.03,0,0.66,14,358,0.05,38,0,5.19,3.93
9.95564E+12,71418,1,99,0,99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7,2,459,0,38,0,6.13,4.74
9.95564E+12,71601,2,122.97,0,61.48,0,0,0,0,0.48,0.26,0,0.24,0,0,0,0,0,0,0,0.49,0,47,0.4,18,0,3.16,3.16
9.95564E+12,71603,2,154.34,0,77.17,0.09,0,0,0.25,0,0,0,0.37,0.27,0,0,0,0,0,0,0.52,1,581,0.35,10,0,5.67,4.98
9.95564E+12,71671,11,916.21,1,83.29,0.23,0,0.07,0,0.03,0,0.08,0.05,0,0,0.09,0,0.01,0,0,0.58,21,663,0.25,35,0.67,4.1,2.94
9.95564E+12,71653,1,132.94,0,132.94,0.26,0.28,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0.49,10,328,0,40,0,5.79,5.79
9.95564E+12,71602,1,129.99,0,129.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.71,13,364,0.17,18,0,5.9,5.9
9.95564E+12,71602,7,327.97,0,46.85,0.13,0,0,0.11,0,0.16,0,0,0.12,0.3,0,0.01,0.14,0,0,0.47,13,342,0.23,18,0,3.89,3.76
9.95564E+12,71602,3,161.97,0,53.99,0.69,0,0,0.18,0,0,0.12,0,0,0,0,0,0,0,0,0.5,18,625,0.3,38,0,5.34,4.24
9.95564E+12,71635,3,285.98,0,95.32,0,0,0,0.17,0.26,0.25,0,0,0,0,0,0,0,0,0,0.67,12,298,0,20,0.45,4.6,4.6
9.95564E+12,71656,3,249.96,0,83.32,0.15,0,0,0,0.32,0,0,0,0,0.52,0,0,0,0,0,0.51,2,656,0.23,39,0,5.39,4.41
9.95564E+12,71646,7,357.1,1,51.01,0.35,0,0,0.24,0,0,0,0.24,0,0,0,0.04,0.09,0.02,0,0.44,9,579,0.25,42,0,4.42,3.96
9.95564E+12,71603,9,1020.37,1,113.37,0.05,0,0.01,0.11,0.3,0.15,0.01,0,0,0.08,0,0,0.11,0,0.05,0.34,22,676,0.29,23,0.16,4.32,3.38
9.95564E+12,71753,19,1321.53,1,69.55,0.22,0.01,0.11,0.11,0.1,0.1,0.03,0,0,0,0,0,0.01,0,0.04,0.54,26,699,0.24,23,0.38,3.6,2.49
9.95564E+12,71701,1,95.97,1,95.97,0,0,0,0.24,0.5,0.24,0,0,0,0,0,0,0,0,0,0.3,1,35,0.4,43,0,3.56,1.47
9.95564E+12,71730,4,458.95,0,114.73,0.08,0.04,0,0.11,0.36,0,0.04,0.28,0,0,0,0,0,0.01,0.3,0.66,10,303,0.04,23,0.05,4.33,3.15
9.95564E+12,71742,2,283.5,0,141.75,0,0,0.5,0,0,0,0,0,0,0,0.49,0,0,0,0,0.57,11,299,0.32,42,0,5.01,5.01
9.95564E+12,71730,1,146.99,0,146.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.65,14,362,0,10,0,5.89,5.89
9.95564E+12,71730,2,407.28,0,203.64,0,0.1,0.05,0.26,0,0.16,0.04,0.09,0.2,0,0,0,0.07,0,0,0.52,1,88,0.25,23,0,3.78,3.78
9.95564E+12,71762,13,1127.86,1,86.75,0.22,0.02,0,0.15,0,0.12,0.12,0,0.3,0,0,0.03,0,0,0,0.41,12,404,0.31,38,0,3.44,2.63
9.95564E+12,71730,9,1323.93,1,147.1,0.16,0,0,0.14,0.31,0.16,0.03,0.12,0.03,0,0,0,0,0.01,0.41,0.63,15,642,0.08,16,0,4.27,3.69
9.95564E+12,71801,1,87,0,87,0.33,0,0,0,0,0,0.55,0,0,0,0,0.11,0,0,0,0.66,3,454,0,38,0,6.12,4.73
9.95564E+12,71861,2,95.98,0,47.99,0.2,0,0,0,0,0,0,0,0,0.72,0,0.06,0,0,0,0.52,9,471,0.13,38,0,5.46,4.21
9.95564E+12,71845,1,248,1,248,0.52,0,0,0.31,0,0,0.15,0,0,0,0,0,0,0,0,0.65,16,663,0.13,42,0,6.5,4.01
9.95564E+12,71901,5,376.09,0,75.21,0.09,0.04,0,0.09,0.14,0.13,0.09,0.26,0,0,0,0.01,0,0,0.48,0.65,12,293,0.09,10,0.13,4.07,3.89
9.95564E+12,71923,1,41.99,0,41.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4,5,43,0.4,8,0,3.76,1.81
9.95564E+12,71923,1,167.98,0,167.98,0,0,0,0,0,0,0,0,0.7,0,0,0,0.29,0,0,0.59,5,429,0,8,0,6.06,4.96
9.95564E+12,71913,1,207.98,0,207.98,0.71,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0.58,11,306,0.24,23,0,5.72,5.03
9.95564E+12,71901,6,812.17,0,135.36,0.54,0,0,0.12,0,0.22,0,0.07,0,0,0,0,0.03,0,0.21,0.52,17,427,0.24,22,0,4.26,3.75
9.95564E+12,71913,1,9.48,0,9.48,-0.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.52,14,245,0.22,38,10.28,5.5,4.4
9.95564E+12,71901,3,93.91,0,31.3,0.44,0.03,0.09,0,0,0,0.03,0,0,0,0,0,0,0,0,0.07,3,237,0.36,39,0.61,4.37,4.08
9.95564E+12,71901,1,328.46,1,328.46,0.36,0.1,0,0.26,0,0.1,0.14,0,0,0,0,0,0,0,0,0.43,16,573,0.27,10,0,6.35,4.74
9.95564E+12,72034,8,688.75,0,86.09,0.34,0,0,0,0.19,0.15,0.14,-0.05,0,0,0,0,0.14,0,0.08,0.55,16,697,0.24,35,0.06,4.47,3.46
9.95564E+12,72034,4,712.41,0,178.1,0.29,0,0,0.09,0.23,0.21,0.1,0,0,0,0,0,0.05,0,0,0.54,4,273,0.17,35,0,4.22,4
9.95564E+12,72055,4,570.64,1,142.66,0.15,0.11,0.09,0.11,0.18,0,0.11,0.09,0,0,0,0,0,0,0,0.49,21,558,0.29,38,0.15,4.94,3.93
9.95564E+12,72015,3,233.94,0,77.98,0,0,0,0.12,0.51,0.21,0.05,0.08,0,0,0,0,0,0,0,0.49,4,509,0.02,18,0,5.13,4.44
9.95564E+12,72034,1,117,0,117,0,0,0.58,0,0,0,0,0,0.41,0,0,0,0,0,0,0.68,3,166,0,4,0,5.11,5.11
9.95564E+12,72034,2,184.99,0,92.49,0,0.05,0,0,0.53,0.31,0,0,0,0,0,0,0.09,0,0.85,0.64,1,287,0.08,38,0,4.97,4.56
9.95564E+12,72012,14,1622.94,0,115.92,0.38,0.04,0.04,0.01,0.13,0.08,0,0.09,0.02,0,0,0.03,0.08,0.01,0,0.58,19,698,0.17,38,0.03,3.91,2.81
9.95564E+12,72058,4,284.45,1,71.11,0.12,0,0,0.27,0.28,0.31,0,0,0,0,0,0,0,0,0.2,0.47,4,187,0.18,42,0,3.84,3.44
9.95564E+12,72015,1,167.99,1,167.99,0,0,0,0,0.58,0.4,0,0,0,0,0,0,0,0.01,0,0.75,16,664,0,16,0,6.5,4.71
9.95564E+12,72016,1,389,1,389,0.07,0,0,0.08,0.5,0,0,0.12,0.2,0,0,0,0,0,0.45,0.7,13,374,0,38,0,5.92,5.23
9.95564E+12,72076,6,730.77,1,121.79,0.19,0,0.02,0.15,0.02,0.21,0.01,0.36,0,0,0,0,0.01,0,0,0.41,17,586,0.26,16,0,4.58,3.67
9.95564E+12,72032,4,297.34,1,74.33,0.15,0,0.06,0.2,0.16,0.24,0,0,0,0,0,0.07,0.09,0,0,0.15,4,218,0.42,10,0,4,3.19
9.95564E+12,72012,3,277.96,0,92.65,0.37,0,0,0.06,0,0,0,0,0,0.56,0,0,0,0,0,0.44,2,138,0.31,16,0,3.83,3.14
9.95564E+12,72076,7,564.37,0,80.62,0.51,0.08,0,0.06,0.21,0.03,0.04,0,0,0,0,0.03,0,0,0,0.49,21,673,0.29,29,0,4.57,3.38
9.95564E+12,72076,2,292.99,0,146.49,0,0,0.11,0.06,0.36,0.2,0.06,0.18,0,0,0,0,0,0,0.2,0.65,10,537,0.1,16,0,5.59,4.68
9.95564E+12,72032,11,867.28,0,78.84,0.23,0.03,0,0.32,0.08,0,0.15,0,0.05,0,0,0.01,0.04,0.04,0,0.46,16,646,0.29,10,0,4.07,3.29
9.95564E+12,72086,1,191,0,191,0,0,0,0.15,0.59,0,0,0.25,0,0,0,0,0,0,0,0.67,15,361,0.11,18,0,5.89,5.89
9.95564E+12,72037,1,143.96,0,143.96,0.31,0,0.27,0,0,0.4,0,0,0,0,0,0,0,0,0.4,0.6,8,287,0.02,50,0,5.66,4.56
9.95564E+12,72065,4,289.29,0,72.32,0,0,0,0,0.64,0.2,0,0.05,0,0,0,0,0.09,0,0,0.63,5,376,0.1,16,0,4.54,3.63
9.95564E+12,72046,2,289.98,0,144.99,0,0.11,0,0.04,0.13,0,0.11,0.05,0,0.51,0,0,0.02,0,0,0.29,2,118,0.39,28,0,4.08,3.16
9.95564E+12,72076,1,171.97,0,171.97,0.19,0,0,0.17,0.17,0,0.45,0,0,0,0,0,0,0,0,0.41,1,510,0.35,20,0,6.23,5.14
9.95564E+12,72002,1,96.99,0,96.99,0,0.1,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0.65,3,132,0,16,0,4.88,3.78
9.95564E+12,72076,2,93,0,46.5,0.36,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0.57,2,229,0.26,17,0,4.74,4.74
9.95564E+12,72034,1,139.5,0,139.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,11,307,0.5,18,0,5.73,5.73
9.95564E+12,72015,24,1935.59,1,80.64,0.03,0.02,0.01,0.15,0.14,0.09,0.01,0.07,0.08,0.13,0,0.01,0.03,0,0,0.23,12,264,0.36,35,0.22,2.4,1.23
9.95564E+12,72023,4,488.9,0,122.22,0.38,0,0,0.04,0.09,0.06,0.25,0,0,0,0,0,0.15,0,0,0.56,2,626,0.11,16,0,5.05,4.49
9.95564E+12,72032,8,742.82,1,92.85,0.39,0.01,0,0.26,0,0.12,0,0.13,0,0,0,0.05,0,0.01,0,0.59,15,586,0.16,16,0,4.29,3.48
9.95564E+12,72022,1,103,0,103,0.37,0,0,0,0,0,0,0,0.47,0,0,0.14,0,0,0,0.59,9,353,0.32,18,0,5.87,5.87
9.95564E+12,72081,5,850.53,0,170.1,0.1,0,0,0.15,0.24,0.07,0.02,0,0.09,0.11,0,0,0.15,0.02,0.2,0.64,16,314,0.06,28,0,4.14,3.8
9.95564E+12,72015,4,188.46,1,47.11,0.11,0.24,0,0.13,0,0,0.15,0.09,0.12,0,0,0,0.04,0.07,0,0.09,10,635,0.41,18,0,5.07,3.36
9.95564E+12,72150,1,185,0,185,0,0,0,0.11,0.44,0,0,0,0,0,0,0,0,0,0,0.7,12,339,0,35,0.8,5.83,5.83
9.95564E+12,72126,4,600.99,0,150.24,0.52,0.02,0.12,0,0.21,0.11,0,0,0,0,0,0,0,0,0,0.64,18,671,0.05,29,0,5.12,4.31
9.95564E+12,72120,6,778.79,1,129.79,0.38,0.01,0,0.16,0,0.07,0.22,0,0,0,0,0,0.12,0.01,0,0.56,8,645,0.2,10,0,4.68,3.33
9.95564E+12,72160,1,368.02,1,368.02,0.09,0.02,0.02,0,0.35,0.05,0,0.28,0.04,0,0,0.05,0.05,0,0.38,0.42,16,243,0.29,23,0,5.49,4.39
9.95564E+12,72112,4,172.97,0,43.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,16,649,0.23,10,0,5.09,4.17
9.95564E+12,72112,11,1849.89,1,168.17,0.3,0.02,0.06,0.05,0.09,0.07,0.04,0.07,0,0.04,0.08,0,0,0.01,0.07,0.61,18,689,0.13,10,0.11,4.14,3.4
9.95564E+12,72143,2,92.37,0,46.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,5,313,0.28,16,0,5.05,5.05
9.95564E+12,72160,4,235.99,0,58.99,0.26,0,0,0.21,-0.22,0.29,0,0,0,0,0,0,0,0,-0.36,0.63,11,592,0.1,20,0.83,5,4.3
9.95564E+12,72113,13,957.97,0,73.69,0.14,0.03,0.04,0.1,0.07,0.25,0.02,0.01,0.01,0,0,0,0,0,0.04,0.44,17,684,0.21,16,0.43,3.96,3.09
9.95564E+12,72113,3,103,0,34.33,0,0,0,0.46,0,0,0,0,0,0,0,0,0.11,0,0,0.7,2,306,0,15,0.74,4.62,3.93
9.95564E+12,72101,1,85.98,0,85.98,0.82,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,3,283,0.26,31,0,5.65,5.65
9.95564E+12,72116,8,278.13,0,34.76,0,0.03,0.24,0,0,0.1,0,0,0.59,0,0,0,0.02,0,0,0.51,3,156,0.23,10,0,2.97,2.56
9.95564E+12,72118,2,225.45,1,112.72,0,0.02,0,0.04,0,0,0,0,0,0.3,0.1,0,0.05,0,0,0.53,5,181,0.1,22,0.84,4.51,2.71
9.95564E+12,72135,8,584.83,1,73.1,0.24,0.05,0.03,0.02,0.25,0.08,0,0,0.17,0,0.1,0.01,0,0.01,0.2,0.45,16,586,0.2,16,0,4.29,3.19
9.95564E+12,72160,2,204.95,1,102.47,0,0,0.35,0,0.31,0,0,0.09,0.23,0,0,0,0,0,0,0.4,10,426,0.05,43,0,5.36,4.45
9.95564E+12,72113,3,414.96,0,138.32,0.34,0,0,0,0,0.23,0,0.14,0.12,0,0,0,0.14,0.01,0,0.65,11,668,0.07,15,0,5.41,3.87
9.95564E+12,72112,1,141,0,141,0.34,0,0,0.24,0,0,0,0.41,0,0,0,0,0,0,0,0.61,12,418,0.11,38,0,6.04,4.94
9.95564E+12,72116,1,129.99,0,129.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.54,0,670,0.3,3,0,6.51,5.81
9.95564E+12,72015,8,871.89,0,108.98,0.11,0,0,0.18,0.33,0,0.06,0.18,0,0,0,0.11,0,0,0.18,0.61,19,375,0.08,18,0,3.85,3.44
9.95564E+12,72120,5,747.91,0,149.58,0.12,0,0.17,0.1,0.16,0.06,0.02,0.21,0,0.12,0,0,0,0,0,0.57,4,325,0.03,1,0,4.17,3.99
9.95564E+12,72120,8,479.28,0,59.91,0.19,0,0,0,0.22,0.07,0.02,0,0.01,0,0.28,0,0.04,0,0,0.17,16,391,0.44,1,0.02,3.89,3.14
9.95564E+12,72143,7,687.84,0,98.26,0.31,0.13,0.11,0.17,0.02,0,0,0,0,0,0,0.01,0.07,0.05,0,0.54,16,530,0.17,35,0.11,4.33,3.18
9.95564E+12,72116,3,141.48,0,47.16,0.2,0.05,0,0,0.31,0.12,0,0,0.29,0,0,0,0,0,0,0.36,0,299,0.33,28,0,4.6,4.09
9.95564E+12,72183,12,607.03,1,50.58,0.12,0.03,0,0.03,0.19,0.1,0.03,0.04,0.05,0,0.06,0.03,0,0,0,0.47,4,646,0.2,50,0.35,3.99,2.78
9.95564E+12,72113,1,168.99,0,168.99,0,0,0,0.23,0,0,0,0,0,0.76,0,0,0,0,0,0.54,12,345,0.28,9,0,5.84,5.15
9.95564E+12,72143,4,565.88,1,141.47,0.1,0.06,0.08,0.04,0.35,0,0,0.12,0.08,0.13,0,0,0,0,0,0.44,15,571,0.25,18,0,4.96,4.4
9.95564E+12,72116,1,124.98,1,124.98,0,0,0,0.12,0.64,0,0,0.23,0,0,0,0,0,0,0.12,0.47,8,493,0.1,15,0,6.2,4.41
9.95564E+12,72110,4,828.91,0,207.22,0.14,0.02,0,0.11,0.25,0.13,0.04,0.06,0,0,0.16,0,0,0.04,0.19,0.57,17,625,0.22,38,0,5.05,4.49
9.95564E+12,72118,14,2455.22,0,175.37,0.17,0.03,0,0.13,0.23,0.15,0.06,0.03,0,0,0,0,0.01,0.01,0.03,0.6,18,465,0.16,10,0.16,3.5,3.05
9.95564E+12,72101,1,90.98,0,90.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,3,283,0.27,38,0,5.65,5.65
9.95564E+12,72173,3,309.94,0,103.31,0.52,0,0,0,0.12,0,0.22,0.09,0,0,0,0.01,0,0,0,0.51,11,349,0.12,38,0,4.76,4.76
9.95564E+12,72120,2,107.95,0,53.97,0,0.09,0.12,0,0.25,0.32,0.19,0,0,0,0,0,0,0,0,0.32,6,249,0.28,1,0,4.82,4.82
9.95564E+12,72116,1,76,0,76,0,0,0,0.32,0,0,0,0,0,0,0,0,0.51,0.15,0,0.66,2,168,0.13,20,0,5.12,4.43
9.95564E+12,72160,2,139.56,1,69.78,0,0.17,0,0.7,0,0,0,0,0,0,0,0.12,0,0,0,0.57,18,577,0.28,23,0,5.66,4.28
9.95564E+12,72116,1,90.98,0,90.98,0,0,0,0,0.61,0.38,0,0,0,0,0,0,0,0,0,0.44,17,510,0.3,3,0,6.23,3.67
9.95564E+12,72113,28,2096.47,1,74.87,0.16,0.01,0.01,0.14,0.05,0.05,0.02,0.01,0,0,0,0,0.01,0.01,0.01,0.59,26,694,0.16,15,0.94,3.21,1.91
9.95564E+12,72116,5,238.97,0,47.79,0.15,0.22,0,0.14,0,0,0.21,0,0,0,0,0.01,0,0,0,0.56,4,170,0.09,25,0.31,3.53,3.19
9.95564E+12,72120,7,866.09,0,123.72,0.04,0,0.01,0.02,0.24,0.11,0.03,0.01,0.09,0.17,0.02,0.01,0.15,0,0,0.35,15,684,0.29,10,0.06,4.58,3.58
9.95564E+12,72223,3,324.97,1,108.32,0.15,0.06,0.05,0,0.3,0.18,0,0,0.24,0,0,0,0,0,0.48,0.65,16,646,0.06,4,0,5.37,4.39
9.95564E+12,72209,6,508.17,0,84.69,0.08,0.08,0.12,0.07,0.09,0,0.18,0.02,0.05,0,0.05,0.04,0.15,0,0,0.34,11,529,0.34,10,0,4.48,3.56
9.95564E+12,72204,4,180.68,0,45.17,0,0,0,0,0.17,0,0.16,0,0.13,0,0,0,0,0.52,0,0.03,2,326,0.48,28,0,4.4,4.18
9.95564E+12,72212,8,89.75,0,11.21,0.26,0.15,0,0.07,0,0,0.04,0,0,0,0,0,0.07,0.04,0,-0.08,3,325,0.34,10,0.53,3.7,3.7
9.95564E+12,72212,1,148,0,148,0,0,0,0,0.66,0,0,0.33,0,0,0,0,0,0,1,0.72,3,196,0,10,0,5.28,5.28
9.95564E+12,72223,4,79.31,1,19.82,0.07,0.03,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0.37,1,71,0.38,8,2.04,2.88,2.88
9.95564E+12,72205,4,217.16,1,54.29,0,0.06,0.35,0.29,0,0,0,0,0,0,0,0.04,0,0,0,0.63,13,678,0.2,39,0.31,5.13,4.12
9.95564E+12,72205,10,875.8,1,87.58,0.06,0,0,0.1,0.2,0.1,0.08,0.08,0.05,0,0,0,0.04,0,0.05,0.46,18,562,0.24,39,0.32,4.03,3.15
9.95564E+12,72211,5,311.88,0,62.37,0.17,0,0,0.03,0.11,0,0.37,0.11,0,0,0,0.08,0.07,0,0,0.26,3,673,0.31,4,0.03,4.9,4.57
9.95564E+12,72227,2,133.98,1,66.99,0.25,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0.56,12,494,0,8,0,5.51,5.1
9.95564E+12,72227,18,556.73,1,30.92,0.09,0.01,0.02,0.08,0,0.05,0,0.02,0,0,0.11,0,0.03,0.02,0,0.58,18,654,0.26,19,1.14,3.59,2.68
9.95564E+12,72227,1,138.73,0,138.73,0.56,0,0.28,0.15,0,0,0,0,0,0,0,0,0,0,0,0.58,14,394,0.04,8,0,5.98,5.28
9.95564E+12,72205,3,204.72,0,68.24,0.63,0,0,0,0,0,0.1,0,0,0,0,0,0.17,0.08,0,0.61,10,677,0.11,8,0,5.42,4.03
9.95564E+12,72204,1,82.98,0,82.98,0,0,0,0.46,0,0,0,0.53,0,0,0,0,0,0,0,0.45,3,322,0.23,18,0,5.77,5.77
9.95564E+12,72227,16,1936.46,1,121.02,0.03,0.02,0.11,0.32,0.05,0.24,0.06,0.01,0.02,0,0,0.01,0.07,0.01,0.03,0.43,27,624,0.3,8,0,3.66,2.82
9.95564E+12,72209,9,686.34,0,76.26,0.16,0,0,0.14,0.03,0.06,0.09,0,0.09,0.14,0,0.01,0.06,0.01,0,0.27,15,698,0.34,28,0.17,4.35,3.33
9.95564E+12,72205,2,188.98,0,94.49,0,0.06,0,0.3,0,0,0.51,0,0,0,0,0,0.1,0,0,0.64,15,607,0.05,23,0,5.72,5.02
9.95564E+12,72202,5,291.34,0,58.26,0.28,0.09,0,0.06,0,0,0,0.02,0,0,0.18,0.03,0.18,0.03,0,0.32,5,437,0.32,8,0.1,4.47,4
9.95564E+12,72211,4,107.16,0,26.79,0,0.09,0,0,0,0,0,0,0,0.67,0,0.13,0,0.1,0,0.29,8,611,0.39,8,0,5.03,3.58
9.95564E+12,72211,5,151.95,0,30.39,0,0,0.16,0,0,0,0.32,0,0.32,0,0,0,0.06,0.11,0,0.33,3,686,0.32,15,0,4.92,3.97
9.95564E+12,72223,18,1797.24,1,99.84,0.24,0,0.05,0.04,0.16,0.07,0.03,0.04,0.07,0,0,0.01,0.06,0.01,0.05,0.58,19,689,0.15,8,0.19,3.64,2.68
9.95564E+12,72205,5,756.94,0,151.38,0.06,0,0.09,0.13,0.1,0.07,0,0.16,0.18,0,0,0.05,0.08,0,0,0.54,16,455,0.17,39,0.03,4.51,3.92
9.95564E+12,72204,14,1402.22,0,100.15,0.11,0,0.01,0.07,0.13,0.09,0.01,0.03,0.03,0,0.13,0.01,0,0.01,0,0.44,18,671,0.33,15,0.51,3.87,2.9
9.95564E+12,72207,2,489.98,1,244.99,0,0,0,0.12,0.42,0,0,0.21,0,0.2,0,0.04,0,0,0,0.67,14,669,0,4,0,5.81,4.56
9.95564E+12,72210,3,161,0,53.66,0,0,0.61,0,0,0,0.29,0,0,0,0,0.06,0,0,0,0.64,10,315,0.01,16,0.03,4.65,4.65
9.95564E+12,72212,15,840.17,1,56.01,0.2,0.01,0.03,0,0.12,0,0,0.03,-0.01,0.1,0,0.02,0.12,0,0.03,0.59,22,699,0.14,1,0.51,3.84,3.37
9.95564E+12,72207,3,539.94,1,179.98,0.13,0,0,0.12,0.4,0.15,0,0.07,0,0,0,0,0.1,0,0.03,0.49,21,562,0.17,20,0,5.23,3.93
9.95564E+12,72211,1,69.98,0,69.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.62,0,103,0,15,0,4.63,4.63
9.95564E+12,72205,5,682.96,1,136.59,0.44,0.01,0,0.02,0,0,0.16,0.02,0.05,0,0,0.09,0.16,0.02,0,0.54,17,505,0.26,8,0,4.62,3.66
9.95564E+12,72212,15,606.7,0,40.44,0.46,0.03,0,0.07,0.05,0,0.03,0.02,0.16,0,0,0.01,0.06,0.02,0,0.27,13,414,0.34,3,0.04,3.32,2.41
